filename	scene_label	identifier	source_label
audio/Bus_user0055_14874903_002.wav	Bus	user0055_14874903	002
audio/Bus_user0607_14982769_004.wav	Bus	user0607_14982769	004
audio/Bus_user0191_14897539_001.wav	Bus	user0191_14897539	001
audio/Bus_user0319_14868765_000.wav	Bus	user0319_14868765	000
audio/Bus_user0160_14978710_003.wav	Bus	user0160_14978710	003
audio/Bus_user0123_14882356_003.wav	Bus	user0123_14882356	003
audio/Bus_user0085_14873548_005.wav	Bus	user0085_14873548	005
audio/Bus_user0809_14880380_005.wav	Bus	user0809_14880380	005
audio/Bus_user0691_14881487_005.wav	Bus	user0691_14881487	005
audio/Bus_user0406_14867744_003.wav	Bus	user0406_14867744	003
audio/Bus_user0607_14982760_000.wav	Bus	user0607_14982760	000
audio/Bus_user0125_14879270_004.wav	Bus	user0125_14879270	004
audio/Bus_user0689_14870267_004.wav	Bus	user0689_14870267	004
audio/Bus_user0037_14896933_003.wav	Bus	user0037_14896933	003
audio/Bus_user0390_14876844_000.wav	Bus	user0390_14876844	000
audio/Bus_user0661_14982151_004.wav	Bus	user0661_14982151	004
audio/Bus_user0641_14864614_004.wav	Bus	user0641_14864614	004
audio/Bus_user0098_14869162_003.wav	Bus	user0098_14869162	003
audio/Bus_user0354_14879713_004.wav	Bus	user0354_14879713	004
audio/Bus_user0400_14884356_000.wav	Bus	user0400_14884356	000
audio/Bus_user0098_14869136_002.wav	Bus	user0098_14869136	002
audio/Bus_user0641_14864525_002.wav	Bus	user0641_14864525	002
audio/Bus_user0679_14980807_005.wav	Bus	user0679_14980807	005
audio/Bus_user0439_14869400_004.wav	Bus	user0439_14869400	004
audio/Bus_user0234_14864646_003.wav	Bus	user0234_14864646	003
audio/Bus_user0558_14979191_002.wav	Bus	user0558_14979191	002
audio/Bus_user0337_14981451_004.wav	Bus	user0337_14981451	004
audio/Bus_user0329_14868583_001.wav	Bus	user0329_14868583	001
audio/Bus_user0541_14894141_004.wav	Bus	user0541_14894141	004
audio/Bus_user0094_14870054_004.wav	Bus	user0094_14870054	004
audio/Bus_user0773_14869021_002.wav	Bus	user0773_14869021	002
audio/Bus_user0786_14975451_003.wav	Bus	user0786_14975451	003
audio/Bus_user0191_14897489_005.wav	Bus	user0191_14897489	005
audio/Bus_user0691_14882749_000.wav	Bus	user0691_14882749	000
audio/Bus_user0079_14883825_005.wav	Bus	user0079_14883825	005
audio/Bus_user0574_14981637_001.wav	Bus	user0574_14981637	001
audio/Bus_user0633_14884646_003.wav	Bus	user0633_14884646	003
audio/Bus_user0633_14884668_005.wav	Bus	user0633_14884668	005
audio/Bus_user0319_14868774_004.wav	Bus	user0319_14868774	004
audio/Bus_user0156_14868448_000.wav	Bus	user0156_14868448	000
audio/Bus_user0452_14978962_004.wav	Bus	user0452_14978962	004
audio/Bus_user0786_14975949_000.wav	Bus	user0786_14975949	000
audio/Bus_user0481_14867697_000.wav	Bus	user0481_14867697	000
audio/Bus_user0392_14979481_004.wav	Bus	user0392_14979481	004
audio/Bus_user0195_14892767_005.wav	Bus	user0195_14892767	005
audio/Bus_user0189_14869771_003.wav	Bus	user0189_14869771	003
audio/Bus_user0574_14981570_003.wav	Bus	user0574_14981570	003
audio/Bus_user0364_14870717_000.wav	Bus	user0364_14870717	000
audio/Bus_user0184_14895001_002.wav	Bus	user0184_14895001	002
audio/Bus_user0607_14982769_001.wav	Bus	user0607_14982769	001
audio/Bus_user0558_14979199_002.wav	Bus	user0558_14979199	002
audio/Bus_user0364_14878832_001.wav	Bus	user0364_14878832	001
audio/Bus_user0046_14980366_001.wav	Bus	user0046_14980366	001
audio/Bus_user0773_14868998_000.wav	Bus	user0773_14868998	000
audio/Bus_user0405_14864289_000.wav	Bus	user0405_14864289	000
audio/Bus_user0085_14873543_002.wav	Bus	user0085_14873543	002
audio/Bus_user0786_14976344_000.wav	Bus	user0786_14976344	000
audio/Bus_user0354_14879713_001.wav	Bus	user0354_14879713	001
audio/Bus_user0691_14881479_000.wav	Bus	user0691_14881479	000
audio/Bus_user0053_14903345_005.wav	Bus	user0053_14903345	005
audio/Bus_user0541_14894153_004.wav	Bus	user0541_14894153	004
audio/Bus_user0813_14882599_000.wav	Bus	user0813_14882599	000
audio/Bus_user0727_14862105_003.wav	Bus	user0727_14862105	003
audio/Bus_user0674_14979910_000.wav	Bus	user0674_14979910	000
audio/Bus_user0786_14977062_000.wav	Bus	user0786_14977062	000
audio/Bus_user0390_14882807_002.wav	Bus	user0390_14882807	002
audio/Bus_user0337_14980536_003.wav	Bus	user0337_14980536	003
audio/Bus_user0097_14869380_000.wav	Bus	user0097_14869380	000
audio/Bus_user0679_14980798_002.wav	Bus	user0679_14980798	002
audio/Bus_user0022_14876780_003.wav	Bus	user0022_14876780	003
audio/Bus_user0541_14894131_001.wav	Bus	user0541_14894131	001
audio/Bus_user0234_14864697_001.wav	Bus	user0234_14864697	001
audio/Bus_user0504_14880083_005.wav	Bus	user0504_14880083	005
audio/Bus_user0481_14867703_001.wav	Bus	user0481_14867703	001
audio/Bus_user0564_14978460_001.wav	Bus	user0564_14978460	001
audio/Bus_user0079_14883837_003.wav	Bus	user0079_14883837	003
audio/Bus_user0641_14865065_001.wav	Bus	user0641_14865065	001
audio/Bus_user0011_14981958_006.wav	Bus	user0011_14981958	006
audio/Bus_user0641_14865036_004.wav	Bus	user0641_14865036	004
audio/Bus_user0558_14979196_004.wav	Bus	user0558_14979196	004
audio/Bus_user0564_14978463_005.wav	Bus	user0564_14978463	005
audio/Bus_user0172_14872546_003.wav	Bus	user0172_14872546	003
audio/Bus_user0046_14980363_002.wav	Bus	user0046_14980363	002
audio/Bus_user0515_14977528_004.wav	Bus	user0515_14977528	004
audio/Bus_user0727_14862173_002.wav	Bus	user0727_14862173	002
audio/Bus_user0189_14877716_001.wav	Bus	user0189_14877716	001
audio/Bus_user0310_14882233_000.wav	Bus	user0310_14882233	000
audio/Bus_user0053_14904454_004.wav	Bus	user0053_14904454	004
audio/Bus_user0055_14874943_001.wav	Bus	user0055_14874943	001
audio/Bus_user0052_14867149_003.wav	Bus	user0052_14867149	003
audio/Bus_user0060_14881090_005.wav	Bus	user0060_14881090	005
audio/Bus_user0094_14870052_003.wav	Bus	user0094_14870052	003
audio/Bus_user0400_14884332_003.wav	Bus	user0400_14884332	003
audio/Bus_user0469_14896998_002.wav	Bus	user0469_14896998	002
audio/Bus_user0120_14883634_001.wav	Bus	user0120_14883634	001
audio/Bus_user0663_14869732_000.wav	Bus	user0663_14869732	000
audio/Bus_user0632_14893749_001.wav	Bus	user0632_14893749	001
audio/Bus_user0026_14868213_002.wav	Bus	user0026_14868213	002
audio/Bus_user0716_14880811_001.wav	Bus	user0716_14880811	001
audio/Bus_user0604_14895821_001.wav	Bus	user0604_14895821	001
audio/Bus_user0022_14876801_002.wav	Bus	user0022_14876801	002
audio/Bus_user0452_14879408_004.wav	Bus	user0452_14879408	004
audio/Bus_user0125_14882916_003.wav	Bus	user0125_14882916	003
audio/Bus_user0452_14879200_003.wav	Bus	user0452_14879200	003
audio/Bus_user0414_14880366_000.wav	Bus	user0414_14880366	000
audio/Bus_user0662_14868555_000.wav	Bus	user0662_14868555	000
audio/Bus_user0786_14977062_004.wav	Bus	user0786_14977062	004
audio/Bus_user0097_14869368_004.wav	Bus	user0097_14869368	004
audio/Bus_user0120_14883614_004.wav	Bus	user0120_14883614	004
audio/Bus_user0222_14892073_003.wav	Bus	user0222_14892073	003
audio/Bus_user0026_14868213_004.wav	Bus	user0026_14868213	004
audio/Bus_user0574_14981637_005.wav	Bus	user0574_14981637	005
audio/Bus_user0813_14882626_004.wav	Bus	user0813_14882626	004
audio/Bus_user0333_14979416_001.wav	Bus	user0333_14979416	001
audio/Bus_user0632_14893749_003.wav	Bus	user0632_14893749	003
audio/Bus_user0222_14892065_003.wav	Bus	user0222_14892065	003
audio/Bus_user0716_14880800_002.wav	Bus	user0716_14880800	002
audio/Bus_user0502_14867640_003.wav	Bus	user0502_14867640	003
audio/Bus_user0079_14883778_002.wav	Bus	user0079_14883778	002
audio/Bus_user0060_14881090_002.wav	Bus	user0060_14881090	002
audio/Bus_user0390_14882797_004.wav	Bus	user0390_14882797	004
audio/Bus_user0005_14869825_003.wav	Bus	user0005_14869825	003
audio/Bus_user0432_14867158_000.wav	Bus	user0432_14867158	000
audio/Bus_user0804_14880507_003.wav	Bus	user0804_14880507	003
audio/Bus_user0452_14879204_000.wav	Bus	user0452_14879204	000
audio/Bus_user0679_14980807_000.wav	Bus	user0679_14980807	000
audio/Bus_user0432_14867169_001.wav	Bus	user0432_14867169	001
audio/Bus_user0160_14978779_003.wav	Bus	user0160_14978779	003
audio/Bus_user0125_14882876_000.wav	Bus	user0125_14882876	000
audio/Bus_user0390_14882793_000.wav	Bus	user0390_14882793	000
audio/Bus_user0329_14868596_004.wav	Bus	user0329_14868596	004
audio/Bus_user0022_14876801_004.wav	Bus	user0022_14876801	004
audio/Bus_user0815_14982748_005.wav	Bus	user0815_14982748	005
audio/Bus_user0112_14884959_002.wav	Bus	user0112_14884959	002
audio/Bus_user0661_14982169_001.wav	Bus	user0661_14982169	001
audio/Bus_user0198_14872694_005.wav	Bus	user0198_14872694	005
audio/Bus_user0123_14885317_004.wav	Bus	user0123_14885317	004
audio/Bus_user0689_14870077_001.wav	Bus	user0689_14870077	001
audio/Bus_user0574_14981577_001.wav	Bus	user0574_14981577	001
audio/Bus_user0583_14978822_000.wav	Bus	user0583_14978822	000
audio/Bus_user0773_14869021_004.wav	Bus	user0773_14869021	004
audio/Bus_user0607_14982769_005.wav	Bus	user0607_14982769	005
audio/Bus_user0392_14979463_007.wav	Bus	user0392_14979463	007
audio/Bus_user0160_14981542_004.wav	Bus	user0160_14981542	004
audio/Bus_user0098_14869136_005.wav	Bus	user0098_14869136	005
audio/Bus_user0400_14884344_005.wav	Bus	user0400_14884344	005
audio/Bus_user0333_14879848_005.wav	Bus	user0333_14879848	005
audio/Bus_user0689_14870267_005.wav	Bus	user0689_14870267	005
audio/Bus_user0392_14979481_006.wav	Bus	user0392_14979481	006
audio/Bus_user0689_14870273_004.wav	Bus	user0689_14870273	004
audio/Bus_user0198_14979571_004.wav	Bus	user0198_14979571	004
audio/Bus_user0564_14978463_004.wav	Bus	user0564_14978463	004
audio/Bus_user0439_14869413_003.wav	Bus	user0439_14869413	003
audio/Bus_user0156_14868438_003.wav	Bus	user0156_14868438	003
audio/Bus_user0079_14891227_001.wav	Bus	user0079_14891227	001
audio/Bus_user0184_14895014_001.wav	Bus	user0184_14895014	001
audio/Bus_user0189_14869771_000.wav	Bus	user0189_14869771	000
audio/Bus_user0064_14872228_004.wav	Bus	user0064_14872228	004
audio/Bus_user0786_14975451_000.wav	Bus	user0786_14975451	000
audio/Bus_user0633_14868924_004.wav	Bus	user0633_14868924	004
audio/Bus_user0052_14879122_000.wav	Bus	user0052_14879122	000
audio/Bus_user0679_14980802_003.wav	Bus	user0679_14980802	003
audio/Bus_user0048_14978770_001.wav	Bus	user0048_14978770	001
audio/Bus_user0329_14869560_001.wav	Bus	user0329_14869560	001
audio/Bus_user0097_14869389_000.wav	Bus	user0097_14869389	000
audio/Bus_user0757_14983724_003.wav	Bus	user0757_14983724	003
audio/Bus_user0830_14888274_002.wav	Bus	user0830_14888274	002
audio/Bus_user0452_14879204_005.wav	Bus	user0452_14879204	005
audio/Bus_user0022_14876752_005.wav	Bus	user0022_14876752	005
audio/Bus_user0830_14888223_005.wav	Bus	user0830_14888223	005
audio/Bus_user0564_14978464_002.wav	Bus	user0564_14978464	002
audio/Bus_user0184_14895006_003.wav	Bus	user0184_14895006	003
audio/Bus_user0469_14900067_003.wav	Bus	user0469_14900067	003
audio/Bus_user0342_14883904_001.wav	Bus	user0342_14883904	001
