filename	scene_label	device
audio/airport-lyon-1101-41603-2-a.wav	airport	a
audio/airport-lyon-1101-41603-3-a.wav	airport	a
audio/airport-lyon-1101-41603-4-a.wav	airport	a
audio/airport-lyon-1101-41603-5-a.wav	airport	a
audio/airport-lyon-1101-41603-6-a.wav	airport	a
audio/airport-lyon-1101-41603-7-a.wav	airport	a
audio/airport-lyon-1101-41603-8-a.wav	airport	a
audio/airport-lyon-1101-41603-9-a.wav	airport	a
audio/airport-lyon-1041-41843-0-a.wav	airport	a
audio/airport-lyon-1041-41843-1-a.wav	airport	a
audio/airport-lyon-1041-41843-2-a.wav	airport	a
audio/airport-lyon-1041-41843-3-a.wav	airport	a
audio/airport-lyon-1041-41843-4-a.wav	airport	a
audio/airport-lyon-1041-41843-5-a.wav	airport	a
audio/airport-lyon-1041-41843-6-a.wav	airport	a
audio/airport-lyon-1041-41843-7-a.wav	airport	a
audio/airport-lyon-1041-41843-8-a.wav	airport	a
audio/airport-lyon-1041-41843-9-a.wav	airport	a
audio/airport-lisbon-1122-42212-0-a.wav	airport	a
audio/airport-lisbon-1122-42212-1-a.wav	airport	a
audio/airport-lisbon-1122-42212-2-a.wav	airport	a
audio/airport-lisbon-1122-42212-3-a.wav	airport	a
audio/airport-lisbon-1122-42212-4-a.wav	airport	a
audio/airport-lisbon-1122-42212-5-a.wav	airport	a
audio/airport-lisbon-1122-42212-6-a.wav	airport	a
audio/airport-lisbon-1122-42212-7-a.wav	airport	a
audio/airport-lisbon-1122-42212-8-a.wav	airport	a
audio/airport-lisbon-1122-42212-9-a.wav	airport	a
audio/airport-lyon-1095-42528-0-a.wav	airport	a
audio/airport-lyon-1095-42528-1-a.wav	airport	a
audio/airport-lyon-1095-42528-2-a.wav	airport	a
audio/airport-lyon-1095-42528-3-a.wav	airport	a
audio/airport-lyon-1095-42528-4-a.wav	airport	a
audio/airport-lyon-1095-42528-5-a.wav	airport	a
audio/airport-lyon-1095-42528-6-a.wav	airport	a
audio/airport-lyon-1095-42528-7-a.wav	airport	a
audio/airport-lyon-1095-42528-8-a.wav	airport	a
audio/airport-lyon-1095-42528-9-a.wav	airport	a
audio/airport-lisbon-1000-42727-0-a.wav	airport	a
audio/airport-lisbon-1000-42727-1-a.wav	airport	a
audio/airport-lisbon-1000-42727-2-a.wav	airport	a
audio/airport-lisbon-1000-42727-3-a.wav	airport	a
audio/airport-lisbon-1000-42727-4-a.wav	airport	a
audio/airport-lisbon-1000-42727-5-a.wav	airport	a
audio/airport-lisbon-1000-42727-6-a.wav	airport	a
audio/airport-lisbon-1000-42727-7-a.wav	airport	a
audio/airport-lisbon-1000-42727-8-a.wav	airport	a
audio/airport-lisbon-1000-42727-9-a.wav	airport	a
audio/airport-lisbon-1114-42954-0-a.wav	airport	a
audio/airport-lisbon-1114-42954-1-a.wav	airport	a
audio/airport-lisbon-1114-42954-2-a.wav	airport	a
audio/airport-lisbon-1114-42954-3-a.wav	airport	a
audio/airport-lisbon-1114-42954-4-a.wav	airport	a
audio/airport-lisbon-1114-42954-5-a.wav	airport	a
audio/airport-lisbon-1114-42954-6-a.wav	airport	a
audio/airport-lisbon-1114-42954-7-a.wav	airport	a
audio/airport-lisbon-1114-42954-8-a.wav	airport	a
audio/airport-lisbon-1114-42954-9-a.wav	airport	a
audio/airport-prague-1023-43965-0-a.wav	airport	a
audio/airport-prague-1023-43965-1-a.wav	airport	a
audio/airport-prague-1023-43965-2-a.wav	airport	a
audio/airport-prague-1023-43965-3-a.wav	airport	a
audio/airport-prague-1023-43965-4-a.wav	airport	a
audio/airport-prague-1023-43965-5-a.wav	airport	a
audio/airport-prague-1023-43965-6-a.wav	airport	a
audio/airport-prague-1023-43965-7-a.wav	airport	a
audio/airport-prague-1023-43965-8-a.wav	airport	a
audio/airport-prague-1023-43965-9-a.wav	airport	a
audio/airport-lyon-1095-44039-0-a.wav	airport	a
audio/airport-lyon-1095-44039-1-a.wav	airport	a
audio/airport-lyon-1095-44039-2-a.wav	airport	a
audio/airport-lyon-1095-44039-3-a.wav	airport	a
audio/airport-lyon-1095-44039-4-a.wav	airport	a
audio/airport-lyon-1095-44039-5-a.wav	airport	a
audio/airport-lyon-1095-44039-6-a.wav	airport	a
audio/airport-lyon-1095-44039-7-a.wav	airport	a
audio/airport-lyon-1095-44039-8-a.wav	airport	a
audio/airport-lyon-1095-44039-9-a.wav	airport	a
audio/airport-barcelona-1-17-0-a.wav	airport	a
audio/airport-barcelona-1-17-1-a.wav	airport	a
audio/airport-barcelona-1-17-2-a.wav	airport	a
audio/airport-barcelona-1-17-3-a.wav	airport	a
audio/airport-barcelona-1-17-4-a.wav	airport	a
audio/airport-barcelona-1-17-5-a.wav	airport	a
audio/airport-barcelona-1-17-6-a.wav	airport	a
audio/airport-barcelona-1-17-7-a.wav	airport	a
audio/airport-barcelona-1-17-8-a.wav	airport	a
audio/airport-barcelona-1-17-9-a.wav	airport	a
audio/airport-barcelona-1-23-0-a.wav	airport	a
audio/airport-barcelona-1-23-1-a.wav	airport	a
audio/airport-barcelona-1-23-2-a.wav	airport	a
audio/airport-barcelona-1-23-3-a.wav	airport	a
audio/airport-barcelona-1-23-4-a.wav	airport	a
audio/airport-barcelona-1-23-5-a.wav	airport	a
audio/airport-barcelona-1-23-6-a.wav	airport	a
audio/airport-barcelona-1-23-7-a.wav	airport	a
audio/airport-barcelona-1-23-8-a.wav	airport	a
audio/airport-barcelona-1-23-9-a.wav	airport	a
audio/airport-barcelona-1-25-0-a.wav	airport	a
audio/airport-barcelona-1-25-1-a.wav	airport	a
audio/airport-barcelona-1-25-2-a.wav	airport	a
audio/airport-barcelona-1-25-3-a.wav	airport	a
audio/airport-barcelona-1-25-4-a.wav	airport	a
audio/airport-barcelona-1-25-5-a.wav	airport	a
audio/airport-barcelona-1-25-6-a.wav	airport	a
audio/airport-barcelona-1-25-7-a.wav	airport	a
audio/airport-barcelona-1-25-8-a.wav	airport	a
audio/airport-barcelona-1-25-9-a.wav	airport	a
audio/airport-barcelona-1-68-0-a.wav	airport	a
audio/airport-barcelona-1-68-1-a.wav	airport	a
audio/airport-barcelona-1-68-2-a.wav	airport	a
audio/airport-barcelona-1-68-3-a.wav	airport	a
audio/airport-barcelona-1-68-4-a.wav	airport	a
audio/airport-barcelona-1-68-5-a.wav	airport	a
audio/airport-barcelona-1-68-6-a.wav	airport	a
audio/airport-barcelona-1-68-7-a.wav	airport	a
audio/airport-barcelona-1-68-8-a.wav	airport	a
audio/airport-barcelona-1-68-9-a.wav	airport	a
audio/airport-barcelona-2-104-0-a.wav	airport	a
audio/airport-barcelona-2-104-1-a.wav	airport	a
audio/airport-barcelona-2-104-2-a.wav	airport	a
audio/airport-barcelona-2-104-3-a.wav	airport	a
audio/airport-barcelona-2-104-4-a.wav	airport	a
audio/airport-barcelona-2-104-5-a.wav	airport	a
audio/airport-barcelona-2-104-6-a.wav	airport	a
audio/airport-barcelona-2-104-7-a.wav	airport	a
audio/airport-barcelona-2-104-8-a.wav	airport	a
audio/airport-barcelona-2-104-9-a.wav	airport	a
audio/airport-helsinki-3-122-0-a.wav	airport	a
audio/airport-helsinki-3-122-1-a.wav	airport	a
audio/airport-helsinki-3-122-2-a.wav	airport	a
audio/airport-helsinki-3-122-3-a.wav	airport	a
audio/airport-helsinki-3-122-4-a.wav	airport	a
audio/airport-helsinki-3-122-5-a.wav	airport	a
audio/airport-helsinki-3-122-6-a.wav	airport	a
audio/airport-helsinki-3-122-7-a.wav	airport	a
audio/airport-helsinki-3-122-8-a.wav	airport	a
audio/airport-helsinki-3-122-9-a.wav	airport	a
audio/airport-helsinki-3-132-0-a.wav	airport	a
audio/airport-helsinki-3-132-1-a.wav	airport	a
audio/airport-helsinki-3-132-2-a.wav	airport	a
audio/airport-helsinki-3-132-3-a.wav	airport	a
audio/airport-helsinki-3-132-4-a.wav	airport	a
audio/airport-helsinki-3-132-5-a.wav	airport	a
audio/airport-helsinki-3-132-6-a.wav	airport	a
audio/airport-helsinki-3-132-7-a.wav	airport	a
audio/airport-helsinki-3-132-8-a.wav	airport	a
audio/airport-helsinki-3-132-9-a.wav	airport	a
audio/airport-helsinki-3-141-0-a.wav	airport	a
audio/airport-helsinki-3-141-1-a.wav	airport	a
audio/airport-helsinki-3-141-2-a.wav	airport	a
audio/airport-helsinki-3-141-3-a.wav	airport	a
audio/airport-helsinki-3-141-4-a.wav	airport	a
audio/airport-helsinki-3-141-5-a.wav	airport	a
audio/airport-helsinki-3-141-6-a.wav	airport	a
audio/airport-helsinki-3-141-7-a.wav	airport	a
audio/airport-helsinki-3-141-8-a.wav	airport	a
audio/airport-helsinki-3-141-9-a.wav	airport	a
audio/airport-helsinki-4-171-0-a.wav	airport	a
audio/airport-helsinki-4-171-1-a.wav	airport	a
audio/airport-helsinki-4-171-2-a.wav	airport	a
audio/airport-helsinki-4-171-3-a.wav	airport	a
audio/airport-helsinki-4-171-4-a.wav	airport	a
audio/airport-helsinki-4-171-5-a.wav	airport	a
audio/airport-helsinki-4-171-6-a.wav	airport	a
audio/airport-helsinki-4-171-7-a.wav	airport	a
audio/airport-helsinki-4-171-8-a.wav	airport	a
audio/airport-helsinki-4-171-9-a.wav	airport	a
audio/airport-helsinki-4-182-0-a.wav	airport	a
audio/airport-helsinki-4-182-1-a.wav	airport	a
audio/airport-helsinki-4-182-2-a.wav	airport	a
audio/airport-helsinki-4-182-3-a.wav	airport	a
audio/airport-helsinki-4-182-4-a.wav	airport	a
audio/airport-helsinki-4-182-5-a.wav	airport	a
audio/airport-helsinki-4-182-6-a.wav	airport	a
audio/airport-helsinki-4-182-7-a.wav	airport	a
audio/airport-helsinki-4-182-8-a.wav	airport	a
audio/airport-helsinki-4-182-9-a.wav	airport	a
audio/airport-helsinki-4-210-0-a.wav	airport	a
audio/airport-helsinki-4-210-1-a.wav	airport	a
audio/airport-helsinki-4-210-2-a.wav	airport	a
audio/airport-helsinki-4-210-3-a.wav	airport	a
audio/airport-helsinki-4-210-4-a.wav	airport	a
audio/airport-helsinki-4-210-5-a.wav	airport	a
audio/airport-helsinki-4-210-6-a.wav	airport	a
audio/airport-helsinki-4-210-7-a.wav	airport	a
audio/airport-helsinki-4-210-8-a.wav	airport	a
audio/airport-helsinki-4-210-9-a.wav	airport	a
audio/airport-london-5-252-0-a.wav	airport	a
audio/airport-london-5-252-1-a.wav	airport	a
audio/airport-london-5-252-2-a.wav	airport	a
audio/airport-london-5-252-3-a.wav	airport	a
audio/airport-london-5-252-4-a.wav	airport	a
audio/airport-london-5-252-5-a.wav	airport	a
audio/airport-london-5-252-6-a.wav	airport	a
audio/airport-london-5-252-7-a.wav	airport	a
audio/airport-london-5-252-8-a.wav	airport	a
audio/airport-london-5-252-9-a.wav	airport	a
audio/airport-london-6-277-0-a.wav	airport	a
audio/airport-london-6-277-1-a.wav	airport	a
audio/airport-london-6-277-2-a.wav	airport	a
audio/airport-london-6-277-3-a.wav	airport	a
audio/airport-london-6-277-4-a.wav	airport	a
audio/airport-london-6-277-5-a.wav	airport	a
audio/airport-london-6-277-6-a.wav	airport	a
audio/airport-london-6-277-7-a.wav	airport	a
audio/airport-london-6-277-8-a.wav	airport	a
audio/airport-london-6-277-9-a.wav	airport	a
audio/airport-london-6-294-0-a.wav	airport	a
audio/airport-london-6-294-1-a.wav	airport	a
audio/airport-london-6-294-2-a.wav	airport	a
audio/airport-london-6-294-3-a.wav	airport	a
audio/airport-london-6-294-4-a.wav	airport	a
audio/airport-london-6-294-5-a.wav	airport	a
audio/airport-london-6-294-6-a.wav	airport	a
audio/airport-london-6-294-7-a.wav	airport	a
audio/airport-london-6-294-8-a.wav	airport	a
audio/airport-london-6-294-9-a.wav	airport	a
audio/airport-london-6-299-0-a.wav	airport	a
audio/airport-london-6-299-1-a.wav	airport	a
audio/airport-london-6-299-2-a.wav	airport	a
audio/airport-london-6-299-3-a.wav	airport	a
audio/airport-london-6-299-4-a.wav	airport	a
audio/airport-london-6-299-5-a.wav	airport	a
audio/airport-london-6-299-6-a.wav	airport	a
audio/airport-london-6-299-7-a.wav	airport	a
audio/airport-london-6-299-8-a.wav	airport	a
audio/airport-london-6-299-9-a.wav	airport	a
audio/airport-paris-7-324-0-a.wav	airport	a
audio/airport-paris-7-324-1-a.wav	airport	a
audio/airport-paris-7-324-2-a.wav	airport	a
audio/airport-paris-7-324-3-a.wav	airport	a
audio/airport-paris-7-324-4-a.wav	airport	a
audio/airport-paris-7-324-5-a.wav	airport	a
audio/airport-paris-7-324-6-a.wav	airport	a
audio/airport-paris-7-324-7-a.wav	airport	a
audio/airport-paris-7-324-8-a.wav	airport	a
audio/airport-paris-7-324-9-a.wav	airport	a
audio/airport-paris-7-348-0-a.wav	airport	a
audio/airport-paris-7-348-1-a.wav	airport	a
audio/airport-paris-7-348-2-a.wav	airport	a
audio/airport-paris-7-348-3-a.wav	airport	a
audio/airport-paris-7-348-4-a.wav	airport	a
audio/airport-paris-7-348-5-a.wav	airport	a
audio/airport-paris-7-348-6-a.wav	airport	a
audio/airport-paris-7-348-7-a.wav	airport	a
audio/airport-paris-7-348-8-a.wav	airport	a
audio/airport-paris-7-348-9-a.wav	airport	a
audio/airport-paris-8-363-0-a.wav	airport	a
audio/airport-paris-8-363-1-a.wav	airport	a
audio/airport-paris-8-363-2-a.wav	airport	a
audio/airport-paris-8-363-3-a.wav	airport	a
audio/airport-paris-8-363-4-a.wav	airport	a
audio/airport-paris-8-363-5-a.wav	airport	a
audio/airport-paris-8-363-6-a.wav	airport	a
audio/airport-paris-8-363-7-a.wav	airport	a
audio/airport-paris-8-363-8-a.wav	airport	a
audio/airport-paris-8-363-9-a.wav	airport	a
audio/airport-paris-9-374-0-a.wav	airport	a
audio/airport-paris-9-374-1-a.wav	airport	a
audio/airport-paris-9-374-2-a.wav	airport	a
audio/airport-paris-9-374-3-a.wav	airport	a
audio/airport-paris-9-374-4-a.wav	airport	a
audio/airport-paris-9-374-5-a.wav	airport	a
audio/airport-paris-9-374-6-a.wav	airport	a
audio/airport-paris-9-374-7-a.wav	airport	a
audio/airport-paris-9-374-8-a.wav	airport	a
audio/airport-paris-9-374-9-a.wav	airport	a
audio/airport-paris-9-399-0-a.wav	airport	a
audio/airport-paris-9-399-1-a.wav	airport	a
audio/airport-paris-9-399-2-a.wav	airport	a
audio/airport-paris-9-399-3-a.wav	airport	a
audio/airport-paris-9-399-4-a.wav	airport	a
audio/airport-paris-9-399-5-a.wav	airport	a
audio/airport-paris-9-399-6-a.wav	airport	a
audio/airport-paris-9-399-7-a.wav	airport	a
audio/airport-paris-9-399-8-a.wav	airport	a
audio/airport-paris-9-399-9-a.wav	airport	a
audio/airport-paris-9-415-0-a.wav	airport	a
audio/airport-paris-9-415-1-a.wav	airport	a
audio/airport-paris-9-415-2-a.wav	airport	a
audio/airport-paris-9-415-3-a.wav	airport	a
audio/airport-paris-9-415-4-a.wav	airport	a
audio/airport-paris-9-415-5-a.wav	airport	a
audio/airport-paris-9-415-6-a.wav	airport	a
audio/airport-paris-9-415-7-a.wav	airport	a
audio/airport-paris-9-415-8-a.wav	airport	a
audio/airport-paris-9-415-9-a.wav	airport	a
audio/airport-stockholm-10-434-0-a.wav	airport	a
audio/airport-stockholm-10-434-1-a.wav	airport	a
audio/airport-stockholm-10-434-2-a.wav	airport	a
audio/airport-stockholm-10-434-3-a.wav	airport	a
audio/airport-stockholm-10-434-4-a.wav	airport	a
audio/airport-stockholm-10-434-5-a.wav	airport	a
audio/airport-stockholm-10-434-6-a.wav	airport	a
audio/airport-stockholm-10-434-7-a.wav	airport	a
audio/airport-stockholm-10-434-8-a.wav	airport	a
audio/airport-stockholm-10-434-9-a.wav	airport	a
audio/airport-stockholm-11-457-0-a.wav	airport	a
audio/airport-stockholm-11-457-1-a.wav	airport	a
audio/airport-stockholm-11-457-2-a.wav	airport	a
audio/airport-stockholm-11-457-3-a.wav	airport	a
audio/airport-stockholm-11-457-4-a.wav	airport	a
audio/airport-stockholm-11-457-5-a.wav	airport	a
audio/airport-stockholm-11-457-6-a.wav	airport	a
audio/airport-stockholm-11-457-7-a.wav	airport	a
audio/airport-stockholm-11-457-8-a.wav	airport	a
audio/airport-stockholm-11-457-9-a.wav	airport	a
audio/airport-stockholm-12-484-0-a.wav	airport	a
audio/airport-stockholm-12-484-1-a.wav	airport	a
audio/airport-stockholm-12-484-2-a.wav	airport	a
audio/airport-stockholm-12-484-3-a.wav	airport	a
audio/airport-stockholm-12-484-4-a.wav	airport	a
audio/airport-stockholm-12-484-5-a.wav	airport	a
audio/airport-stockholm-12-484-6-a.wav	airport	a
audio/airport-stockholm-12-484-7-a.wav	airport	a
audio/airport-stockholm-12-484-8-a.wav	airport	a
audio/airport-stockholm-12-484-9-a.wav	airport	a
audio/airport-stockholm-12-486-0-a.wav	airport	a
audio/airport-stockholm-12-486-1-a.wav	airport	a
audio/airport-stockholm-12-486-2-a.wav	airport	a
audio/airport-stockholm-12-486-3-a.wav	airport	a
audio/airport-stockholm-12-486-4-a.wav	airport	a
audio/airport-stockholm-12-486-5-a.wav	airport	a
audio/airport-stockholm-12-486-6-a.wav	airport	a
audio/airport-stockholm-12-486-7-a.wav	airport	a
audio/airport-stockholm-12-486-8-a.wav	airport	a
audio/airport-stockholm-12-486-9-a.wav	airport	a
audio/airport-vienna-13-544-0-a.wav	airport	a
audio/airport-vienna-13-544-1-a.wav	airport	a
audio/airport-vienna-13-544-2-a.wav	airport	a
audio/airport-vienna-13-544-3-a.wav	airport	a
audio/airport-vienna-13-544-4-a.wav	airport	a
audio/airport-vienna-13-544-5-a.wav	airport	a
audio/airport-vienna-13-544-6-a.wav	airport	a
audio/airport-vienna-13-544-7-a.wav	airport	a
audio/airport-vienna-13-544-8-a.wav	airport	a
audio/airport-vienna-13-544-9-a.wav	airport	a
audio/airport-vienna-13-549-0-a.wav	airport	a
audio/airport-vienna-13-549-1-a.wav	airport	a
audio/airport-vienna-13-549-2-a.wav	airport	a
audio/airport-vienna-13-549-3-a.wav	airport	a
audio/airport-vienna-13-549-4-a.wav	airport	a
audio/airport-vienna-13-549-5-a.wav	airport	a
audio/airport-vienna-13-549-6-a.wav	airport	a
audio/airport-vienna-13-549-7-a.wav	airport	a
audio/airport-vienna-13-549-8-a.wav	airport	a
audio/airport-vienna-13-549-9-a.wav	airport	a
audio/airport-vienna-13-555-0-a.wav	airport	a
audio/airport-vienna-13-555-1-a.wav	airport	a
audio/airport-vienna-13-555-2-a.wav	airport	a
audio/airport-vienna-13-555-3-a.wav	airport	a
audio/airport-vienna-13-555-4-a.wav	airport	a
audio/airport-vienna-13-555-5-a.wav	airport	a
audio/airport-vienna-13-555-6-a.wav	airport	a
audio/airport-vienna-13-555-7-a.wav	airport	a
audio/airport-vienna-13-555-8-a.wav	airport	a
audio/airport-vienna-13-555-9-a.wav	airport	a
audio/airport-vienna-14-577-0-a.wav	airport	a
audio/airport-vienna-14-577-1-a.wav	airport	a
audio/airport-vienna-14-577-2-a.wav	airport	a
audio/airport-vienna-14-577-3-a.wav	airport	a
audio/airport-vienna-14-577-4-a.wav	airport	a
audio/airport-vienna-14-577-5-a.wav	airport	a
audio/airport-vienna-14-577-6-a.wav	airport	a
audio/airport-vienna-14-577-7-a.wav	airport	a
audio/airport-vienna-14-577-8-a.wav	airport	a
audio/airport-vienna-14-577-9-a.wav	airport	a
audio/airport-vienna-14-585-0-a.wav	airport	a
audio/airport-vienna-14-585-1-a.wav	airport	a
audio/airport-vienna-14-585-2-a.wav	airport	a
audio/airport-vienna-14-585-3-a.wav	airport	a
audio/airport-vienna-14-585-4-a.wav	airport	a
audio/airport-vienna-14-585-5-a.wav	airport	a
audio/airport-vienna-14-585-6-a.wav	airport	a
audio/airport-vienna-14-585-7-a.wav	airport	a
audio/airport-vienna-14-585-8-a.wav	airport	a
audio/airport-vienna-14-585-9-a.wav	airport	a
audio/airport-milan-1061-40199-0-a.wav	airport	a
audio/airport-milan-1061-40199-1-a.wav	airport	a
audio/airport-milan-1061-40199-2-a.wav	airport	a
audio/airport-milan-1061-40199-3-a.wav	airport	a
audio/airport-milan-1061-40199-4-a.wav	airport	a
audio/airport-milan-1061-40199-5-a.wav	airport	a
audio/airport-milan-1061-40199-6-a.wav	airport	a
audio/airport-milan-1061-40199-7-a.wav	airport	a
audio/airport-milan-1061-40199-8-a.wav	airport	a
audio/airport-milan-1061-40199-9-a.wav	airport	a
audio/airport-milan-1089-41850-0-a.wav	airport	a
audio/airport-milan-1089-41850-1-a.wav	airport	a
audio/airport-milan-1089-41850-2-a.wav	airport	a
audio/airport-milan-1089-41850-3-a.wav	airport	a
audio/airport-milan-1089-41850-4-a.wav	airport	a
audio/airport-milan-1089-41850-5-a.wav	airport	a
audio/airport-milan-1089-41850-6-a.wav	airport	a
audio/airport-milan-1089-41850-7-a.wav	airport	a
audio/airport-milan-1089-41850-8-a.wav	airport	a
audio/airport-milan-1089-41850-9-a.wav	airport	a
audio/airport-milan-1108-42695-0-a.wav	airport	a
audio/airport-milan-1108-42695-1-a.wav	airport	a
audio/airport-milan-1108-42695-2-a.wav	airport	a
audio/airport-milan-1108-42695-3-a.wav	airport	a
audio/airport-milan-1108-42695-4-a.wav	airport	a
audio/airport-milan-1108-42695-5-a.wav	airport	a
audio/airport-milan-1108-42695-6-a.wav	airport	a
audio/airport-milan-1108-42695-7-a.wav	airport	a
audio/airport-milan-1108-42695-8-a.wav	airport	a
audio/airport-milan-1108-42695-9-a.wav	airport	a
audio/airport-milan-1061-43494-0-a.wav	airport	a
audio/airport-milan-1061-43494-1-a.wav	airport	a
audio/airport-milan-1061-43494-2-a.wav	airport	a
audio/airport-milan-1061-43494-3-a.wav	airport	a
audio/airport-milan-1061-43494-4-a.wav	airport	a
audio/airport-milan-1061-43494-5-a.wav	airport	a
audio/airport-milan-1061-43494-6-a.wav	airport	a
audio/airport-milan-1061-43494-7-a.wav	airport	a
audio/airport-milan-1061-43494-8-a.wav	airport	a
audio/airport-milan-1061-43494-9-a.wav	airport	a
audio/airport-milan-1108-44084-0-a.wav	airport	a
audio/airport-milan-1108-44084-1-a.wav	airport	a
audio/airport-milan-1108-44084-2-a.wav	airport	a
audio/airport-milan-1108-44084-3-a.wav	airport	a
audio/airport-milan-1108-44084-4-a.wav	airport	a
audio/airport-milan-1108-44084-5-a.wav	airport	a
audio/airport-milan-1108-44084-6-a.wav	airport	a
audio/airport-milan-1108-44084-7-a.wav	airport	a
audio/airport-milan-1108-44084-8-a.wav	airport	a
audio/airport-milan-1108-44084-9-a.wav	airport	a
audio/airport-lisbon-1122-42768-0-b.wav	airport	b
audio/airport-lisbon-1122-42768-1-b.wav	airport	b
audio/airport-lisbon-1122-42768-2-b.wav	airport	b
audio/airport-lisbon-1122-42768-3-b.wav	airport	b
audio/airport-lisbon-1122-42768-4-b.wav	airport	b
audio/airport-lisbon-1122-42768-5-b.wav	airport	b
audio/airport-lisbon-1122-42768-6-b.wav	airport	b
audio/airport-lisbon-1122-42768-7-b.wav	airport	b
audio/airport-lisbon-1122-42768-8-b.wav	airport	b
audio/airport-lisbon-1122-42768-9-b.wav	airport	b
audio/airport-lisbon-1114-42669-0-b.wav	airport	b
audio/airport-lisbon-1114-42669-1-b.wav	airport	b
